date,tmax,tmin,precip_mm,rain_mm,snow_cm,wind_max_kmh,is_forecast
2026-07-03,30.7,25.3,9.6,9.6,0.0,14.5,0
2026-07-04,25.5,21.6,16.4,16.4,0.0,16.6,0
2026-07-05,24.5,20.5,0.0,0.0,0.0,12.7,0
2026-07-06,24.3,19.3,0.0,0.0,0.0,14.8,0
2026-07-07,24.0,19.5,0.0,0.0,0.0,13.1,0
2026-07-08,27.4,18.5,0.3,0.3,0.0,10.1,0
2026-07-09,28.1,20.9,6.8,6.8,0.0,8.3,0
2026-07-10,25.0,19.6,1.9,1.9,0.0,10.8,0
2026-07-11,25.5,19.6,1.4,1.4,0.0,12.0,0
2026-07-12,25.6,18.3,0.0,0.0,0.0,10.7,0
2026-07-13,30.3,16.9,0.0,0.0,0.0,15.0,0
2026-07-14,37.1,23.9,0.0,0.0,0.0,20.2,0
2026-07-15,30.9,24.5,0.7,0.7,0.0,17.9,0
2026-07-16,31.2,19.3,0.0,0.0,0.0,19.9,0
2026-07-17,25.4,18.8,0.4,0.4,0.0,13.2,0
2026-07-18,27.9,21.0,7.8,7.8,0.0,25.1,0
2026-07-19,24.2,16.4,0.0,0.0,0.0,19.9,0
2026-07-20,25.6,15.0,0.2,0.2,0.0,20.2,0
2026-07-21,23.3,19.7,35.8,35.8,0.0,21.9,0
2026-07-22,22.6,15.5,0.0,0.0,0.0,22.6,0
2026-07-23,24.4,13.2,0.0,0.0,0.0,15.7,0
2026-07-24,25.2,13.9,0.0,0.0,0.0,10.4,0
2026-07-25,25.7,18.0,0.0,0.0,0.0,9.1,0
2026-07-26,25.9,18.3,0.6,0.6,0.0,11.3,0
2026-07-27,26.8,18.6,1.7,1.7,0.0,16.3,0
2026-07-28,26.3,19.1,10.0,10.0,0.0,20.7,0
2026-07-29,27.8,18.6,0.0,0.0,0.0,21.1,0
2026-07-30,29.2,17.6,0.0,0.0,0.0,17.9,0
2026-07-31,27.6,17.4,0.0,0.0,0.0,11.3,0
2026-08-01,28.2,22.0,0.0,0.0,0.0,12.8,0
2026-08-02,23.9,18.2,13.0,13.0,0.0,21.7,0
2026-08-03,25.7,16.8,7.0,7.0,0.0,21.1,0
2026-08-04,25.2,13.6,0.0,0.0,0.0,10.0,0
2026-08-05,26.6,16.2,0.0,0.0,0.0,8.0,0
2026-08-06,26.7,18.6,1.5,1.5,0.0,9.9,0
2026-08-07,25.4,20.8,0.6,0.6,0.0,8.5,0
2026-08-08,27.2,20.4,1.2,1.2,0.0,15.2,0
2026-08-09,25.9,17.6,0.0,0.0,0.0,14.8,0
2026-08-10,27.9,19.7,4.1,4.1,0.0,15.5,0
2026-08-11,28.5,18.5,0.2,0.2,0.0,13.5,0
2026-08-12,24.5,18.0,16.8,16.8,0.0,9.7,0
2026-08-13,27.8,17.7,0.1,0.1,0.0,10.1,0
2026-08-14,27.1,17.1,1.0,1.0,0.0,9.2,0
2026-08-15,23.1,20.1,0.8,0.8,0.0,16.9,0
2026-08-16,24.7,18.8,0.6,0.6,0.0,14.8,0
2026-08-17,27.0,20.1,0.0,0.0,0.0,16.5,0
2026-08-18,25.2,16.3,0.0,0.0,0.0,16.5,0
2026-08-19,22.5,18.4,2.2,2.2,0.0,13.7,1
2026-08-20,25.5,15.8,0.0,0.0,0.0,14.9,1
